id	type	body	author_user_name	created_at	updated_at	isSystem	noteable_id	noteable_type	noteable_iid	change_trigger	repo	merge_request_id 
gid://gitlab/DiffNote/355942176		"```suggestion:-0+0
Identified situations where it will be more tricky are:
```"	romain.nl	2020-06-05T08:44:48Z		False				0	tezos/tezos	1858
gid://gitlab/DiffNote/355942273		"```suggestion:-0+0
* When there are Rust dependencies involved. The way to go is still
```"	romain.nl	2020-06-05T08:44:57Z		False				0	tezos/tezos	1858
gid://gitlab/DiffNote/355972265		"```suggestion:-0+0
complains that ``tezos-something: command not found``, run ``eval $(opam
```"	rafoo_	2020-06-05T09:25:17Z		False				0	tezos/tezos	1858
gid://gitlab/DiffNote/355974698		It is not clear to me which packages to install to have a client or signer with ledger support: only `ledgerwallet-tezos` or is also `tezos-client`/`tezos-signer` needed?	rafoo_	2020-06-05T09:28:52Z		False				0	tezos/tezos	1858
gid://gitlab/DiffNote/355976290		Do we get less depexts if we run `opam depext tezos-...` instead?	rafoo_	2020-06-05T09:31:18Z		False				7	tezos/tezos	1858
gid://gitlab/DiffNote/355978753		"```suggestion:-0+0
Identified situations where it will be more tricky are
```"	rafoo_	2020-06-05T09:34:57Z		False				0	tezos/tezos	1858
gid://gitlab/DiffNote/355986609		Answering my own question, on Debian `libhidapi-dev` and `pkg-config` are added by `ledgerwallet-tezos`.	rafoo_	2020-06-05T09:46:09Z		False				7	tezos/tezos	1858
gid://gitlab/DiffNote/355987841		Apparently, both are needed.	rafoo_	2020-06-05T09:47:53Z		False				0	tezos/tezos	1858
gid://gitlab/DiffNote/357213315		But it is not recommended?	dannywillems	2020-06-08T12:18:28Z		False				0	tezos/tezos	1858
gid://gitlab/DiffNote/357803463		I took @romain.nl's version.	pirbo	2020-06-09T08:25:54Z		False				-2	tezos/tezos	1858
gid://gitlab/DiffNote/357803468		Took @rafoo\_'s one :-)	pirbo	2020-06-09T08:25:55Z		False				-2	tezos/tezos	1858
gid://gitlab/DiffNote/357803473		Yes, it's dangerous. I just copy/pasted this sentence but now that bubblewrap is easier to get, it might be worth removing it indeed.	pirbo	2020-06-09T08:25:55Z		False				-2	tezos/tezos	1858
gid://gitlab/DiffNote/357899773		I tried to clarify	pirbo	2020-06-09T10:20:30Z		False				-2	tezos/tezos	1858
gid://gitlab/DiffNote/357900378		I tried to clarify	pirbo	2020-06-09T10:21:03Z		False				-2	tezos/tezos	1858
gid://gitlab/DiffNote/357904268		"It is true that the section is way shorter now but this is still ""the list of commands you need to run if you don't care about understanding what you're doing"" for which a TL;DR; denomination applies in my opinion ;-)"	pirbo	2020-06-09T10:26:23Z		False				-2	tezos/tezos	1858
gid://gitlab/DiffNote/357973302		"```suggestion:-0+0
<https://hub.docker.com/r/tezos/tezos/>`_. This provides a convenient
```"	romain.nl	2020-06-09T12:01:23Z		False				0	tezos/tezos	1858
gid://gitlab/DiffNote/358132160		Thank you!	rafoo_	2020-06-09T15:05:46Z		False				7	tezos/tezos	1858
gid://gitlab/DiffNote/358141890		OK, this should not block this MR.	rafoo_	2020-06-09T15:17:48Z		False				0	tezos/tezos	1858
gid://gitlab/DiffNote/365424304		"As a general remark, you should not start log messages with capital letter, as mentioned here: https://gitlab.com/nomadic-labs/tezos/-/blob/master/src/lib_event_logging/internal_event.mli#L176

Btw, it seems that it is not unified allover the code base."	vect0r	2020-06-22T08:16:45Z		False				0	tezos/tezos	1898
gid://gitlab/DiffNote/365424308		I think it is not a good practice to use `string` in events. Should we split it in four ? For example: `private_node_new_peers`,`private_node_peers_request`, `private_node_swap_request` and `private_node_swap_ack`	vect0r	2020-06-22T08:16:45Z		False				0	tezos/tezos	1898
gid://gitlab/DiffNote/365537769		Consider moving events to a separate file `p2p_protocol_events.ml`. I'm starting to write up the general conventions for simple events [here](https://gitlab.com/nomadic-labs/tezos/-/issues/163#guidelines-for-writing-simple-events) to help others.	arvidnl	2020-06-22T10:25:56Z		False				0	tezos/tezos	1898
gid://gitlab/DiffNote/365537773		"```suggestion:-0+0
      ~msg:""private peer ({peer}) asked other peer's addresses""
```"	arvidnl	2020-06-22T10:25:56Z		False				0	tezos/tezos	1898
gid://gitlab/DiffNote/365537776		Consider adding `~pp2:pp_print_error_first`, without which the trace will just render as `<list>` (`Jun 22 12:21:50.307 - node.validator.bootstrap_pipeline: Sending advertise to idqRfGME9Bdhde2rksPSz7s6naxMW4 failed: <list>`)	arvidnl	2020-06-22T10:25:57Z		False				0	tezos/tezos	1898
gid://gitlab/DiffNote/365537780		That makes sense to me.	arvidnl	2020-06-22T10:25:57Z		False				0	tezos/tezos	1898
gid://gitlab/DiffNote/365543650		"you mean creating a separate `_event` module for each `p2p_` module ? 

I think it would be better to move all event in one `p2p_events.ml` module instead to avoid multiplicate by 2 the number of files"	abate	2020-06-22T10:34:23Z		False				-2	tezos/tezos	1898
gid://gitlab/DiffNote/365552201		That's the approach that we took in `lib_shell` (one `_event` module per module). But I don't see an issue with putting them all event modules in one file either.	arvidnl	2020-06-22T10:46:37Z		False				0	tezos/tezos	1898
gid://gitlab/DiffNote/365553035		should we do this now, or in a separate MR ?	abate	2020-06-22T10:47:54Z		False				-2	tezos/tezos	1898
gid://gitlab/DiffNote/365553143		done	abate	2020-06-22T10:48:06Z		False				-2	tezos/tezos	1898
gid://gitlab/DiffNote/365553270		done	abate	2020-06-22T10:48:15Z		False				-2	tezos/tezos	1898
gid://gitlab/DiffNote/365553410		done	abate	2020-06-22T10:48:30Z		False				-2	tezos/tezos	1898
gid://gitlab/DiffNote/365677732		I think it better to do it right away.	arvidnl	2020-06-22T13:06:31Z		False				0	tezos/tezos	1898
gid://gitlab/DiffNote/365679410		There are other events with traces in this file, could you fix those as well? :)	arvidnl	2020-06-22T13:08:43Z		False				0	tezos/tezos	1898
gid://gitlab/DiffNote/365708022		Yes I can. I thought you pointed out this one in particular because it was a warning, while maybe it's ok to have the full trace when debugging ...	abate	2020-06-22T13:43:58Z		False				-2	tezos/tezos	1898
gid://gitlab/DiffNote/365719282		done	abate	2020-06-22T13:57:06Z		False				-2	tezos/tezos	1898
gid://gitlab/DiffNote/365719382		done	abate	2020-06-22T13:57:13Z		False				-2	tezos/tezos	1898
gid://gitlab/DiffNote/366160117		Actually, you will have the full trace as a field in the json output either way. The `~ppX` argument only changes how the formatted message looks like. Thanks for changing the others :)	arvidnl	2020-06-23T06:59:35Z		False				0	tezos/tezos	1898
gid://gitlab/DiffNote/366171194		"```suggestion:-0+0
(* Copyright (c) 2020 Nomadic Labs, <contact@nomadic-labs.com>               *)
```
unless this file also contains old code (but I guess not, since it should only contain simple events)."	arvidnl	2020-06-23T07:13:54Z		False				0	tezos/tezos	1898
gid://gitlab/DiffNote/366171196		"```suggestion:-0+0
      ~pp2:P2p_connection.Id.pp
      (""peer"", P2p_peer.Id.encoding)
```
Without which the connection id only renders as `<obj>`, also below if necessary."	arvidnl	2020-06-23T07:13:54Z		False				1	tezos/tezos	1898
gid://gitlab/DiffNote/366171197		"```suggestion:-0+0
      ~pp2:pp_print_error_first
      (""point"", P2p_point.Id.encoding)
```
and below."	arvidnl	2020-06-23T07:13:54Z		False				1	tezos/tezos	1898
gid://gitlab/DiffNote/366171198		are `\027[0m` supposed to be there?	arvidnl	2020-06-23T07:13:55Z		False				0	tezos/tezos	1898
gid://gitlab/DiffNote/366171200		"```suggestion:-0+0
      ~msg:""cnx:{connection_id}:close fd (stats : {nread}/{nwrit})""
```"	arvidnl	2020-06-23T07:13:55Z		False				0	tezos/tezos	1898
gid://gitlab/DiffNote/366171205		I pointed it out on another MR, but I think `nread_expected` is actually `nread_total`. Might as well fix that. (and below for `nwrit`)	arvidnl	2020-06-23T07:13:55Z		False				0	tezos/tezos	1898
gid://gitlab/DiffNote/366171208		capitalization, and below	arvidnl	2020-06-23T07:13:55Z		False				0	tezos/tezos	1898
gid://gitlab/DiffNote/366171212		also, do not end message with period.	arvidnl	2020-06-23T07:13:55Z		False				0	tezos/tezos	1898
gid://gitlab/DiffNote/366247390		nope relic from the past I suppose. I just cut and paste all these events from other files. Fixed	abate	2020-06-23T09:01:43Z		False				-2	tezos/tezos	1898
gid://gitlab/DiffNote/366250607		I've answered to your remark on the other MR ... that I can't find anymore. Not sure about this	abate	2020-06-23T09:05:50Z		False				-2	tezos/tezos	1898
gid://gitlab/DiffNote/366250692		done	abate	2020-06-23T09:05:56Z		False				-2	tezos/tezos	1898
gid://gitlab/DiffNote/366250774		done	abate	2020-06-23T09:06:02Z		False				-2	tezos/tezos	1898
gid://gitlab/DiffNote/366374961		It is [here](https://gitlab.com/tezos/tezos/-/merge_requests/1785#note_366374232), ive added an answer.	arvidnl	2020-06-23T10:36:52Z		False				0	tezos/tezos	1898
gid://gitlab/DiffNote/366377892		There are still some left, e.g. `P2p_connect_handler.connection_error`.	arvidnl	2020-06-23T10:41:40Z		False				1	tezos/tezos	1898
gid://gitlab/DiffNote/367303977		done	abate	2020-06-24T10:38:33Z		False				-2	tezos/tezos	1898
gid://gitlab/DiffNote/367306021		changed this to `nread_total` and `nwrite_total`	abate	2020-06-24T10:41:37Z		False				-2	tezos/tezos	1898
gid://gitlab/DiffNote/359682628		"```suggestion:-0+0
        json_str = '[{""call"":{""destination"":""%s""}}]' % destination
```

and rename `json` to `json_str` a bit below too"	smelc	2020-06-11T15:45:47Z		False				0	tezos/tezos	1849
gid://gitlab/DiffNote/359682629		"```suggestion:-0+0
        json_str = '[{""set_delegate"":{""delegate"":""%s""}}]' % account2
```

and the same as above goes for renaming the `json` variable below"	smelc	2020-06-11T15:45:48Z		False				0	tezos/tezos	1849
gid://gitlab/DiffNote/359682632		"Please prefer using `json.dumps` to create the json from a python dict or else use a multiline format string (`f"""""" {enclosing_python_var}""""""`) to make this initialization easier to read."	smelc	2020-06-11T15:45:48Z		False				0	tezos/tezos	1849
gid://gitlab/DiffNote/359687601		Maybe rename this into `build_transfer_operation` (if that makes sense?) because there is already a `build_transfer_operation` in the scope, which does something completely different if I'm not mistaken.	romain.nl	2020-06-11T15:53:39Z		False				-1	tezos/tezos	1849
gid://gitlab/DiffNote/359689471		"```suggestion:-0+0
(** Builds a transfer operation ready for injection *)
```"	romain.nl	2020-06-11T15:56:22Z		False				0	tezos/tezos	1849
gid://gitlab/DiffNote/359699790		It may be worth it to state that the command-line arguments are applied, unchanged, to each operation (and not divided among them).	romain.nl	2020-06-11T16:09:49Z		False				0	tezos/tezos	1849
gid://gitlab/DiffNote/359702752		"```suggestion:-0+0
              ""Invalid operation file: %a %a""
```
Even if the file contains multiple operations, `operation` here is in adjective position and is invariable. If you fear it is ambiguous you can say something like `invalid batch operation file`."	romain.nl	2020-06-11T16:13:04Z		False				0	tezos/tezos	1849
gid://gitlab/DiffNote/359703327		"```suggestion:-0+0
              failwith ""Empty operation list""
```"	romain.nl	2020-06-11T16:14:08Z		False				0	tezos/tezos	1849
gid://gitlab/DiffNote/359703588		Why not `List.exists`?	romain.nl	2020-06-11T16:14:39Z		False				0	tezos/tezos	1849
gid://gitlab/DiffNote/360173746		I would rather keep this name, since both functions actually have a similar purpose. Instead I removed `Client_proto_context` from the scope of this file, as to remove the ambiguity in this particular instance.	lrand	2020-06-12T11:13:15Z		False				-2	tezos/tezos	1849
gid://gitlab/DiffNote/360175312		Noted, all tests have been modified to implement your suggestions.	lrand	2020-06-12T11:14:31Z		False				-2	tezos/tezos	1849
gid://gitlab/DiffNote/360334407		Sounds like a good solution to me.	romain.nl	2020-06-12T15:10:28Z		False				-1	tezos/tezos	1849
gid://gitlab/DiffNote/361312902		Please add to the docstring some words about atomicity; if one of the operations fails are the other operations executed?	rafoo_	2020-06-15T14:38:10Z		False				-1	tezos/tezos	1849
gid://gitlab/DiffNote/376573410		"Is there a way to remove this branch somehow? It's weird that it was not needed before you made this code into a function, and now you need an `assert false` which looks dangerous. But since it was not needed before, I get the feeling that there should be a way to explain to the type-system that it cannot actually happen? Probably with some well-chosen `(type a)` annotations?

If this is not possible, then maybe we should just revert to avoid the assert false.

If you want to keep the assert false, you can add a comment to explain why it cannot happen."	romain.nl	2020-07-09T13:20:01Z		False				0	tezos/tezos	1849
gid://gitlab/DiffNote/376674007		"I don't believe it is possible to remove this branch, no. Since `op` can have have any `manager kind`, it could also be a list of operations, from this function's scope. It was not needed before because it was inside functions that explicitly made single operation lists, so the type system could infer that `pack_contents_list` could only be `Single_and_result`.

I agree that the assert false should be explained with a comment in the code, but in order to completely remove this assert, I cannot think of a solution other than to revert to the old implementation."	lrand	2020-07-09T15:15:17Z		False				-2	tezos/tezos	1849
gid://gitlab/DiffNote/377147919		"I see: I tried to put an annotation to help the type-checker but we actually use this function with several different types. We can't express the union of those types without also including the cases that cause the need for the `_ ->` branch. To do this we would need to change the `'a Kind.manager` type which is not possible since it is in `lib_protocol`.

Sorry for initially suggesting this change then. I let you decide whether you want to revert it, or just add a comment ;) Since it is client code, I think the risk of an assert failure is not too big a deal (it's not like we are crashing the node)."	romain.nl	2020-07-10T09:22:20Z		False				0	tezos/tezos	1849
gid://gitlab/DiffNote/377154754		No problem, thanks for looking into it.	lrand	2020-07-10T09:30:39Z		False				-2	tezos/tezos	1849
gid://gitlab/DiffNote/389836784		The `gas_limit` and `storage_limit` seems to be misspelled here. The json file declares it as `gas-limit` and `storage-limit`.	vect0r	2020-08-03T13:51:48Z		False				0	tezos/tezos	1849
gid://gitlab/DiffNote/389836791		"I think it could be a good idea to write a test with the optional argument as well. Indeed, ""fee"", ""gas-limit"", ""storage-limit"", ""arg"", and ""entrypoint"" are unused. A simple smart contract call using all those arguments could do the trick.`simple_entrypoints.tz` could be a good candidate, don't you think?"	vect0r	2020-08-03T13:51:48Z		False				0	tezos/tezos	1849
gid://gitlab/DiffNote/389886541		Indeed, it would be a good idea. I will add a test asap	lrand	2020-08-03T15:12:00Z		False				-2	tezos/tezos	1849
gid://gitlab/DiffNote/390436070		I have added a test with `big_map_entrypoints.tz` to be consistent with the other manager tests. Tell me if you have any remarks	lrand	2020-08-04T13:43:26Z		False				-2	tezos/tezos	1849
gid://gitlab/DiffNote/391858418		Looks good. Thanks.	vect0r	2020-08-06T12:44:24Z		False				0	tezos/tezos	1849
gid://gitlab/DiffNote/409270372		"Could we share this function with `gas_limit_arg` instead of copy-pasting it?

Same remark for storage"	mbouaziz	2020-09-08T16:45:03Z		False				0	tezos/tezos	1849
gid://gitlab/DiffNote/409270375		"```suggestion:-1+0
      return ((oph, op, result), contracts) )
```

:warning: has to be applied manually (won't please ocamlformat)"	mbouaziz	2020-09-08T16:45:03Z		False				0	tezos/tezos	1849
gid://gitlab/DiffNote/409270378		When possible, let's try to avoid optional arguments, it's so easy to forget one	mbouaziz	2020-09-08T16:45:04Z		False				-1	tezos/tezos	1849
gid://gitlab/DiffNote/409270380		"```suggestion:-5+0
      failwith ""Invalid \xEA\x9C\xA9 notation at entry %i, field \""%s\"": %s"" index field s
```
?

Similarly at other places"	mbouaziz	2020-09-08T16:45:04Z		False				-1	tezos/tezos	1849
gid://gitlab/DiffNote/409270383		`with` sounds weird to me, I'd use `from` but it's already used for the source contract, maybe `using`?	mbouaziz	2020-09-08T16:45:04Z		False				0	tezos/tezos	1849
gid://gitlab/DiffNote/409270386		"Try to keep the `try` as close as possible to where the exception is thrown. 
If you want to catch the exception thrown by `Data_encoding.Json.destruct`, adds this case to the `match` and remove the `try`
```suggestion:-0+0
          | exception Data_encoding.Json.Cannot_destruct (path, exn2) as exn -> (
```"	mbouaziz	2020-09-08T16:45:04Z		False				0	tezos/tezos	1849
gid://gitlab/DiffNote/409951975		Sure, but I don't think it is a good idea to do that here. `build_transaction_operation` is used either inside of `transfer`, or instead of `transfer`, which also takes these optional arguments. If I were to make them not optional, I would also want to do so for the `transfer` function.	lrand	2020-09-09T15:05:05Z		False				-2	tezos/tezos	1849
gid://gitlab/DiffNote/409977317		Anyhow, it's consistent with the client's current style.	vbotbol	2020-09-09T15:29:37Z		False				-1	tezos/tezos	1849
gid://gitlab/DiffNote/348753799		You don't need to unpack the module a second time here	igarnier	2020-05-26T06:53:34Z		False				0	tezos/tezos	1787
gid://gitlab/DiffNote/348758584		Same here. Maybe there's some opportunity for factorizing some code?	igarnier	2020-05-26T07:02:42Z		False				0	tezos/tezos	1787
gid://gitlab/DiffNote/348789213		`Protocol.Tez_repr.pp` feels cleaner	igarnier	2020-05-26T07:48:30Z		False				0	tezos/tezos	1787
gid://gitlab/DiffNote/348795039		Indeed, I've also shortened the code by inlining a bit.	smelc	2020-05-26T07:51:51Z		False				-2	tezos/tezos	1787
gid://gitlab/DiffNote/348799882		I removed the second unpacking. It's unclear how to factorize though, I could do a loop but it would be tartelette because the first string to write has type `string tzresult Lwt.t` (`Mockup.default_bootstrap_accounts ctxt`) whereas the second one is a raw `string` (`Data_encoding.Json.construct ...`); so unifying both would be cumbersome.	smelc	2020-05-26T07:54:05Z		False				-2	tezos/tezos	1787
gid://gitlab/DiffNote/356957573		Why is there two boolean var and not just one? 	sribar	2020-06-08T06:33:10Z		False				0	tezos/tezos	1787
gid://gitlab/DiffNote/356957574		I think it's missing `-M mockup` in the example `tezos-client --base-dir /some/dir -M mockup create mockup`	sribar	2020-06-08T06:33:10Z		False				0	tezos/tezos	1787
gid://gitlab/DiffNote/357123316		Thanks for your review :pray_tone2: There were two Booleans for no good reason. I've changed that.	smelc	2020-06-08T10:07:02Z		False				-2	tezos/tezos	1787
gid://gitlab/DiffNote/357127703		Maybe the flag was required at `create mockup` in a previous version, but it is not the case anymore; that is why I omitted it here. Does this answer your comment?	smelc	2020-06-08T10:12:54Z		False				-2	tezos/tezos	1787
gid://gitlab/DiffNote/357273412		"mmmh, I see maybe I'm doing something wrong : 

- If i create the mockup with `tezos-client --protocol <protocol_hash> --base-dir /some/dir create mockup` 

    works correctly

- If I try to do `tezos-client --base-dir /some/dir create mockup` 

    fails with `unrecognized option`.

- But if I do `tezos-client -M mockup --base-dir /some/dir create mockup` 

    works correctly"	sribar	2020-06-08T13:31:41Z		False				0	tezos/tezos	1787
gid://gitlab/DiffNote/357283505		The second command should work, this looks like a regression.	igarnier	2020-06-08T13:43:40Z		False				0	tezos/tezos	1787
gid://gitlab/DiffNote/357566981		"Hum :thinking:, isn't that because `create mockup` is a protocol command; so it needs `--protocol`?

The bug wasn't introduced by this MR, as I can reproduce it on its first master ancestor (7cc1bab713ba6b2f202e0581f3817a8edbecad8e at the time I'm writing this).

If we indeed want to fix this, I propose to write a spin-off issue (I have the draft at hand, please confirm @igarnier)."	smelc	2020-06-08T20:50:24Z		False				-2	tezos/tezos	1787
gid://gitlab/DiffNote/357726573		"Ok, 
In that case until this is fix the comment could be `tezos-client --protocol <protocol_hash> --base-dir <some/dir> create mockup` ? Or let it as it is now, as you prefer.

You can resolve that thread"	sribar	2020-06-09T06:28:52Z		False				0	tezos/tezos	1787
gid://gitlab/DiffNote/357755535		We'll do as @smelc suggests and spin another issue. What we do need to fix now is the error message, so that the suggested command works (eg adding `-M mockup`).	igarnier	2020-06-09T07:21:38Z		False				0	tezos/tezos	1787
gid://gitlab/DiffNote/357775408		I've changed the error message, adding `--mode mockup` to it and created the follow up issue here: nomadic-labs/tezos#170. Thanks for the guidance :+1:	smelc	2020-06-09T07:49:47Z		False				-2	tezos/tezos	1787
gid://gitlab/DiffNote/331076437		I think the name `create_error` is misleading here. Maybe something such as `incoming_connection_error` would be better?	Saroupille	2020-04-24T15:38:49Z		False				0	tezos/tezos	1785
gid://gitlab/DiffNote/331092721		yes. indeed. There is also a namespace problem I want to solve. As it is now all events' names must be unique. Instead I'm looking how to use the section as namespace for the events names, so at the module level we don't have to wonder is somebody else in the code declared another `unexpected_error` event.	abate	2020-04-24T16:01:07Z		False				-2	tezos/tezos	1785
gid://gitlab/DiffNote/331348025		missing `name`	raphael-proust	2020-04-25T10:30:45Z		False				0	tezos/tezos	1785
gid://gitlab/DiffNote/331348026		"Sorry to hijack your MR to start a new discussion:

Should we memoize `Data_encoding.option`? (Note, this also applies to other combinators such as `list`, `array`, etc.) Basically, should we make rewrite `option` as

```
let option =
  let store = ref empty in
  fun e ->
    match find_opt e !store with
    | Some e -> e
    | None -> …
```

The encoding `option string` already appears multiple times in the sources.


Alternatively, we could provide `option_string` (and other combinations of simple combinators with simple encodings) and use that directly."	raphael-proust	2020-04-25T10:30:46Z		False				-1	tezos/tezos	1785
gid://gitlab/DiffNote/331348027		There are a lot of `msg` that are just `authenticate: …` and it might make the logs a bit difficult to read. Other `msg` are written as sentences (or at least as header text), starting with a capital letter, generally including punctuation, etc. I think it's good that the message is readable as text.	raphael-proust	2020-04-25T10:30:46Z		False				-1	tezos/tezos	1785
gid://gitlab/DiffNote/331348029		Same comment here as about `authenticate` messages above.	raphael-proust	2020-04-25T10:30:46Z		False				-1	tezos/tezos	1785
gid://gitlab/DiffNote/331348031		"Note that `Lwt.async` is an exception handling mechanism that is tied to an effectful hook mechanism. It is not *just* a way to make Lwt promises into `unit`.

And it should be noted that in Tezos, the hook mechanism will cause the binary to `exit`. As a result: using `async` here will cause any exception that is triggered by the logging mechanism to just crash the binary very violently.

Maybe use `Stdlib.ignore` instead, or maybe hack the `Internal_envent` lib to provide a safe, non-Lwt version."	raphael-proust	2020-04-25T10:30:47Z		False				-1	tezos/tezos	1785
gid://gitlab/DiffNote/331348032		You can use `~pp1:Event.pp_first_error_of_trace` and include `{error}` in the `msg`. See `src/lib_shell/chain_validator_event.ml` for an example.	raphael-proust	2020-04-25T10:30:47Z		False				-1	tezos/tezos	1785
gid://gitlab/DiffNote/332740577		done	abate	2020-04-28T10:17:30Z		False				-2	tezos/tezos	1785
gid://gitlab/DiffNote/332740581		done	abate	2020-04-28T10:17:30Z		False				-2	tezos/tezos	1785
gid://gitlab/DiffNote/332740583		I guess this is tangent to this MR, but something to keep in mind indeed.	abate	2020-04-28T10:17:30Z		False				-2	tezos/tezos	1785
gid://gitlab/DiffNote/332740584		I basically copied all these from what we had before with the legacy logging. If we all agree, I'm up for changing the logging messages, but I didn't want to introduce more changes than necessary to avoid delaying this MR.	abate	2020-04-28T10:17:30Z		False				-2	tezos/tezos	1785
gid://gitlab/DiffNote/332740586		I think we already had this discussion, and it was suggested to add a non lwt version to `Internal_envent`. IIRC, the consensus was to use `Lwt.async` instead, as this is the exception and should not become the norm, even though, there are a lot of exceptions around in the code I think.	abate	2020-04-28T10:17:30Z		False				-2	tezos/tezos	1785
gid://gitlab/DiffNote/332740588		I refrained to do that and I should either have copied the code for this function here. @arvidnl suggested this as well a while ago. I think if we move this function in the `Error_monad` library, then it would make sense to use it here as well.	abate	2020-04-28T10:17:30Z		False				-2	tezos/tezos	1785
gid://gitlab/DiffNote/332740717		some comment as above :)	abate	2020-04-28T10:17:39Z		False				-2	tezos/tezos	1785
gid://gitlab/DiffNote/332778761		Putting that as a new issue so we can modify it later.	raphael-proust	2020-04-28T11:05:17Z		False				-1	tezos/tezos	1785
gid://gitlab/DiffNote/332783477		How about moving the function to `lib_base`? It seems like the right place for code that is at the intersection of the Error monad and the Event logging.	raphael-proust	2020-04-28T11:11:44Z		False				-1	tezos/tezos	1785
gid://gitlab/DiffNote/333065219		"In this case here, does it make sense to make the whole function Lwt? The function use is as follows:

- In `socket` which only has three call-sites (AFAICT) all of which are within Lwt. I think if we change the logging mechanism to use Lwt, we need to change some of the code around logging sites to satisfy the type system and the scheduler.
- In `accept` which is already within Lwt."	raphael-proust	2020-04-28T16:33:47Z		False				-1	tezos/tezos	1785
gid://gitlab/DiffNote/333065220		In this chunk (and several other chunks below) the `Lwt.async` is in the middle of a Lwt-ised function (`Lwt_utils_unix.safe_close` returns `unit Lwt.t`) which makes it unecessary from the type system's PoV. And, I don't know if it's a good idea to use it from a scheduler PoV either.	raphael-proust	2020-04-28T16:33:47Z		False				0	tezos/tezos	1785
gid://gitlab/DiffNote/333078496		this is very much true. And many other async can be removed in this file.	abate	2020-04-28T16:57:35Z		False				-2	tezos/tezos	1785
gid://gitlab/DiffNote/333078499		I made these changes as suggested.	abate	2020-04-28T16:57:35Z		False				-2	tezos/tezos	1785
gid://gitlab/DiffNote/333084032		Looks better now! Thanks for the quick fixes!	raphael-proust	2020-04-28T17:08:21Z		False				-1	tezos/tezos	1785
gid://gitlab/DiffNote/364372973		"Sorry to resuscitate this merged MR. Small question: it seems to me that `nread_expected` is actually the total number of bytes read on this fd, not the expected number of bytes to read. This is how it seems to me in `create`, `read` and `write`. The same applies for `nwrite_expected`. I see then two issues here:

 - the log message is unclear, hard to understand the relationship between the 3 different numbers in the message. I suggest changing it to 
    
        cnx:{connection_id}:read {nread} (total: {nread_total})""

 - commenting the structure `t`, notably the fields `nread` and `nwrit`"	arvidnl	2020-06-19T09:26:59Z		False				-1	tezos/tezos	1785
gid://gitlab/DiffNote/364418521		"when reading / writing from an fd there are the total bytes you want to read, the bytes you read and the bytes you expected at each iteration.

When everything fits in one read/write iteration expected and total are the same. 

But when total is larger then the size of the buffer, then expected is the size of the buffer and total is the ... total size of the stream.

this is why here we use expected instead of total I think. But I agree the message can be better. We should open an issue, or propose another MR I think to fix it."	abate	2020-06-19T10:30:55Z		False				-1	tezos/tezos	1785
gid://gitlab/DiffNote/366374232		"Okay, that makes sense. However, if you look how nread/nwrite are actually used in `p2p_fd.ml` you will notice that:
 
 - they are initialized to 0 in `create`
 - in `read`/`write` they are incremented by the number of bytes actually read.

In other words, these variables represents the total number of bytes read/written to that fd. However, in the events, for instance `read_fd` , due to the name of the parameter (`nread_expected`), you get the impression that the expected number of bytes to be read/written are printed.

```
  let read_fd =
    declare_3
      ~section
      ~name:""read_fd""
      ~msg:""cnx:{connection_id}:read {nread} ({nread_expected})""
      ~level:Debug
      (""connection_id"", Data_encoding.int16)
      (""nread"", Data_encoding.int16)
      (""nread_expected"", Data_encoding.int16)
```

But, when this event is emitted in `read`

```
Events.(emit read_fd) (t.id, nread, t.nread)
```

it is actually the total number of bytes read on that fd that is passed to the parameter `nread_expected`. This is confusing. (1) Either the message should be changed, or (2) the parameter passed to it."	arvidnl	2020-06-23T10:35:45Z		False				-1	tezos/tezos	1785
gid://gitlab/DiffNote/366439139		I see your point now. I'll fix this in the other MR about p2p logs.	abate	2020-06-23T11:58:05Z		False				-1	tezos/tezos	1785
gid://gitlab/DiffNote/335946292		"```suggestion:-0+0
    (* You might be creating a mockup directory here *)
```"	mbouaziz	2020-05-04T13:36:20Z		False				0	tezos/tezos	1760
gid://gitlab/DiffNote/335966662		Indeed	richard.bonichon	2020-05-04T13:58:17Z		False				-2	tezos/tezos	1760
gid://gitlab/DiffNote/327386787		Untyped languages are terrifying	adrianbrink	2020-04-20T14:40:45Z		False				-1	tezos/tezos	1763
gid://gitlab/DiffNote/341829345		Let's merge everything, otherwise we try to find a difference...	mbouaziz	2020-05-13T14:26:07Z		False				0	tezos/tezos	1821
gid://gitlab/DiffNote/341829353		`~dup` isn't documented in `tzString.mli` :(	mbouaziz	2020-05-13T14:26:07Z		False				3	tezos/tezos	1821
gid://gitlab/DiffNote/342010060		No, it is two different tests, even if the content is the same. The semantic is not the same.	dannywillems	2020-05-13T18:43:08Z		False				-2	tezos/tezos	1821
gid://gitlab/DiffNote/342010455		I assume we can infer it from the documentation of the function and the parameter name.	dannywillems	2020-05-13T18:43:59Z		False				-2	tezos/tezos	1821
gid://gitlab/DiffNote/342413073		"If there's a difference between `split` and `split ~dup:true`, then it should be exhibited in tests.
If not, then we can merge the tests, which doesn't prevent us from calling the two forms."	mbouaziz	2020-05-14T10:50:29Z		False				0	tezos/tezos	1821
gid://gitlab/DiffNote/343281210		The first function tests the default behavior of split, the second tests the function with a specific parameter. It is the same behavior for the moment, but it might change in the future.	dannywillems	2020-05-15T12:29:25Z		False				-2	tezos/tezos	1821
